STOCK_000,STOCK_001,STOCK_002,STOCK_003,STOCK_004,STOCK_005,STOCK_006,STOCK_007,STOCK_008,STOCK_009,STOCK_010,STOCK_011,STOCK_012,STOCK_013,STOCK_014,STOCK_015,STOCK_016,STOCK_017,STOCK_018,STOCK_019,STOCK_020,STOCK_021,STOCK_022,STOCK_023,STOCK_024,STOCK_025,STOCK_026,STOCK_027,STOCK_028,STOCK_029,STOCK_030,STOCK_031,STOCK_032,STOCK_033,STOCK_034,STOCK_035,STOCK_036,STOCK_037,STOCK_038,STOCK_039,STOCK_040,STOCK_041,STOCK_042,STOCK_043,STOCK_044,STOCK_045,STOCK_046,STOCK_047,STOCK_048,STOCK_049,STOCK_050,STOCK_051,STOCK_052,STOCK_053,STOCK_054,STOCK_055,STOCK_056,STOCK_057,STOCK_058,STOCK_059,STOCK_060,STOCK_061,STOCK_062,STOCK_063,STOCK_064,STOCK_065,STOCK_066,STOCK_067,STOCK_068,STOCK_069,STOCK_070,STOCK_071,STOCK_072,STOCK_073,STOCK_074,STOCK_075,STOCK_076,STOCK_077,STOCK_078,STOCK_079,STOCK_080,STOCK_081,STOCK_082,STOCK_083,STOCK_084,STOCK_085,STOCK_086,STOCK_087,STOCK_088,STOCK_089,STOCK_090,STOCK_091,STOCK_092,STOCK_093,STOCK_094,STOCK_095,STOCK_096,STOCK_097,STOCK_098,STOCK_099
-0.06015669470096002,0.014068720166035088,-0.0014746001031309018,0.02470898104759295,-0.0048389474043432495,0.025952382205450236,0.04957619423857336,0.03927034424782121,-0.030406051085522155,-0.042419716352601056,0.021783180804621105,-0.004520728321761766,-0.04727744006158968,0.03015370241942319,-0.026324130669558746,0.0006136573543756637,0.03856642120393484,0.061316018831584426,0.0027156098583698924,-0.013175593279154019,-0.06950587804897965,0.015710537118963648,0.044686920420237475,0.028430809185395145,-0.00869716674758039,0.0008080313192053842,-0.029053988066786465,0.0017033004839862563,0.06672107874940197,-0.0005352826503283335,-0.017309644637833493,0.056040894521995704,0.020803668536096394,0.025028756059352664,0.0396473579391963,0.020233254160884322,-0.04824156095737962,-0.0019649860765309926,0.0026992582830456325,0.030175808594221983,0.04554227840185191,0.04439930400341948,-0.006632925536105465,0.011011822219337775,0.002380823659828438,-0.00797310124457275,0.020392319841257247,-0.006469184513813649,-0.028061359177036643,-0.03126380169677476,0.04133869331099815,0.03427177973873681,0.07876803465506209,-0.03180845555110311,0.04603549123476226,0.034120041173289796,-0.07362678622216962,0.00852340652746237,-0.005139399435342617,-0.03602975150822741,0.04749774249942921,-0.008306711499465852,-0.011665185257151198,0.06454037619505627,0.009524174718658452,-0.06655271078750258,0.04455971591306687,0.03399113431712775,-0.006196467118853453,-0.048986888154214245,0.06973171584387078,-0.04773562879011364,-0.016444314250851234,0.02443370718886745,0.029230693015863465,0.00016455386910726923,-0.04047920210215904,0.016358998420175873,0.04035460171348458,0.023411936351658603,0.04806420722639971,0.03078021426806457,0.06930040443308737,0.07910330147315478,-0.05654434283291827,-0.024152345378539032,0.01944563343593006,0.11084425970980306,0.046560479110454946,-0.05767482300757247,0.03075105022693858,-0.03104165155285324,0.0007596635081016717,-0.028165756691214277,0.08701501928271083,0.049186650343652195,0.07087723941324117,0.0597775661622599,-0.027772413067887258,-0.0191129680738293
-0.004445020597112986,0.020155369713237246,0.03852643491200506,0.014217218961750999,0.02249660553862829,-0.0006229517179109573,-0.029798547990945706,-0.05661038027508776,0.03350583490346325,0.029819354386803103,-0.015612157997804601,0.07872176574824805,0.011342112653520163,0.002889800847285595,-0.032376834534441755,-0.007572731273802578,-0.016938565549303588,-0.07111323834519606,0.013040844288136507,0.012270143058338009,0.14176884354583189,0.036952968444835234,0.010034268143727439,0.024832009533583135,0.023270860016259172,0.09030045768440033,-0.039319529464465645,-0.06355283775567003,-0.016197134679492832,0.03876254018689712,0.0027974666137676836,0.02649137421316823,-0.033042462741674765,-0.13028393215441664,0.05597903921492879,-0.030688354106960934,-0.051223919253034475,-0.002505197960815198,0.0238071401121212,0.011263352874634671,-0.024833321200491875,-0.008801360464401432,-0.02500482862116795,-0.0753937490347323,-0.02011778060894551,-0.0012860097250260967,-0.01606840185989553,0.023292928353793152,-0.02264645326235505,-0.010537301613088263,-0.09252383906378789,0.012884611630166621,0.072624457894405,-0.05696033828707508,0.009170708191885184,-0.0031703291912719015,0.027872822422936275,-0.021148880022736453,-0.012533423649030446,-0.05111396960149538,-0.021723930366113423,0.034376211790481705,-0.006456592911402021,-0.011519446500776232,0.0028224853483492882,0.014063243101009502,-0.011394745845138509,0.025646935773180397,0.03823563263671149,0.014437243943256822,-0.041308714362423726,0.029685094280725265,0.005927677237086701,-0.0032285818061605293,0.05386236038473405,-0.00866157802816974,-0.02684890488449981,0.010190400927329299,-0.04093229152403136,-0.005691548697048902,-0.08874490411133155,-0.023265544633995865,-0.04800268720147811,-0.016378116515389438,0.015312986182999935,-0.02365249511730052,-0.028542272874867578,-0.06816476213910908,0.023413653738063325,-0.010463837769099774,-0.00903432388169715,-0.02365793609569934,0.032277041109110255,0.07864869333374588,0.030147593647361543,-0.010936976150649914,-0.004997292947538422,-0.008559511044059418,0.0091545975378702,-0.006250972304959804
0.012202382752237211,-0.02815446686107463,-0.05773734093938713,-0.05921825665823402,0.06406160720814574,-0.0818968148147241,-0.07965815892157345,0.027960551318069522,-0.04683549461917214,-0.014303840401043329,-0.02252797877973585,-0.13137422025415801,0.025126878005102687,0.004638072142224152,0.06100380744754354,0.031140378095088496,-0.03148889049362059,0.026196911288723642,-0.07521485094097932,0.05302710717913495,0.06000087463863247,-0.002516181078321764,0.01782639040086559,-0.014698523357264421,-0.03583836581523188,0.04586675132836299,-0.00927737462576755,0.014963154107066348,-0.04595686887438357,0.059663963766161024,-0.06967543626351773,-0.056701700814626145,-0.019240407621068042,0.04627156773783321,-0.042808020135208895,0.024274264723447483,-0.022649501754732976,-0.055308192883565435,-0.01914625548659346,0.01970771518849872,0.04471796949130172,0.023087670520419747,-0.0980351879757792,-0.012842026379332731,-0.024782847426371095,0.019187073878653524,0.068231928589579,0.0019956815402063987,0.04167081619589655,0.006535020400019842,0.05429742996226311,0.04416684595321342,0.04604348376659321,-0.01016351852999229,0.012825949062423035,-0.027724357293755105,-0.05347751387662077,-0.009835066741875911,-0.00032698724270333393,0.005094577523169395,-0.0502582712783975,-0.022137717997469965,-0.0690514697284102,-0.07193303035406517,0.012175891173740027,0.00908175410263622,0.019117301403447345,-0.033122804382318474,0.05179621021591406,-0.011494778197628789,0.06240843035142215,-0.0014430312670781148,0.014506383608093892,0.1292990255094799,-0.08284623170650503,0.004511549643748581,-0.06167689160943289,-0.058086388347425216,0.04303999693789885,-0.0004747097235507586,0.05965510817645481,0.04909240522535873,-0.013929731592412713,-0.014402924861306392,0.07438350671156002,-0.06591848120334905,-0.07866264391591166,-0.0708421651009752,-0.048937062036696094,0.028824147079457164,-0.007869214855152035,0.02529946284419206,-0.014877956606587379,0.09325113781177367,0.06992816223569812,0.04951105060412432,0.05183106526109181,-0.007253217048642146,0.10116197670169644,-0.006674063891988136
0.009316573052717665,0.03865894804673439,0.008464660981858954,0.03772114464304238,0.021978134238416977,-0.010990367460106842,-0.015890306621297673,-0.03897963323567607,0.09495178070750551,-0.03480329697800261,0.04611626258362806,-0.08762491426407565,0.006781904742679301,0.07085348802851646,-0.02832458830573456,0.03857355266580331,0.036370426205361295,-0.0005446285475107582,-0.04918821851366535,0.03383810435262442,0.0026890331070497883,-0.014839716891393556,0.04113593324154781,0.02237202351750496,0.05475587619150238,0.013481136107073494,-0.018415066159434973,-0.03631861339758637,-0.01980876481246313,0.0017019386975164266,-0.013156695229782585,-0.025425037403361783,-0.010603643710291263,0.0002657271559293973,0.044378835007975154,0.013851108675526351,0.03601732411245679,-0.00091306156216536,-0.01565189565143945,-0.009531751519631548,0.0009419417135144844,-0.021049144667764155,-0.03808017722370583,-0.050875395272824184,0.02953819323355445,0.004279944963054976,-0.029874136464803976,-0.07090574179368805,-0.010845427484215766,0.018506963061500608,0.06805763836465242,0.007475968533648428,0.024636404132675378,-0.00983217259822991,0.038893580297952327,-0.026750089706729104,0.011296885452079478,0.005176166948075846,-0.013273769696133607,-0.009710926576506497,-0.013342087772199546,-0.0008316291755666645,0.04510393641735511,0.02524470243547062,-0.027008889837968314,0.04174790410008671,-0.004434293912967662,0.023083617090290647,0.035261790780929204,0.04165390652868428,0.03209574504186835,-0.06611310182778998,0.008421162909380504,0.04654814348424943,0.024831276260686364,-0.040924294333530196,0.02071666537773111,-0.027772056034097138,0.03149599117052449,0.025877483091392976,0.04356941822737363,0.09551859588424255,-0.006045557748656724,0.02094723725117832,0.029479749681790058,0.0008045958627970603,0.1068500068624764,-0.03455718800833939,0.02636182619176565,-0.11461314831872789,0.042917865671729435,-0.031159339762333357,0.09669541404001392,-0.026242821689305994,-0.04440797247222504,-0.028894113979688718,-0.025553454955999,0.06352946158568033,-0.05567042330762152,-0.014072733507394096
-0.05962084248401974,0.03395978680230308,0.04913792208367232,0.0023143644478409693,0.004423131441296886,-0.08938986914086836,-0.027777819364570654,0.010162802638402822,0.02989006886567523,0.005088469551258089,-0.028195948461107703,-0.016691532589291996,-0.05963178054136116,0.07089831838335159,-0.011113593195862682,0.014487458519054367,-0.09455681236496583,-0.016633303196106237,0.028961534245579727,0.013881281984153258,0.07625843128645937,-0.005971849137033441,-0.00023666375489986725,0.05654581847226667,0.05461944915036587,-0.007663767852750255,-0.06624868991235719,0.02671210897356252,0.004332786755900586,0.04313366834800997,-0.0471027809281492,-0.009202919470271763,-0.047770709786333534,0.0036588251271341262,0.10899652709958198,-0.12241271407173038,-0.025922592071975274,-0.04227721269386279,-0.02899859339258751,0.008676204098178805,0.01893143310960372,0.038655851143565484,-0.027869662922450102,-0.060157931460776845,0.011326364204217489,-0.029601705022064814,-0.10830348647485209,0.032513283502768275,0.07704413083182614,0.001511552181871871,0.026470066632278237,0.11570133342199522,-0.03409586950200673,0.0729671748785615,0.006882966729410397,0.0031464957420787136,0.04150782695984017,0.032638811854315615,-0.03150648110290322,-0.017962319118316288,-0.016609051969362056,0.01995533116240237,0.0368837078890899,-0.043020545552548806,-0.010848989835004381,0.024847748013846045,-0.017329639911672644,-0.08689084055631449,0.04487532907889785,0.00783626208513332,-0.023903166740765973,0.0023328300597235943,-0.0055366457469902975,0.07825410280569728,0.046062716453713924,-0.01879516928126831,-0.031245159309290678,-0.0036031194745303778,-0.05654748224960092,-0.001222492336278796,-0.01874197210077264,-0.018366275496146417,-0.030714856324573693,-0.03391356495320872,0.07638031803986182,0.01876137153980426,0.08030802265185506,-0.1378028275319721,0.07252637433185326,-0.01735424859395637,0.030364355230891565,0.010685872769438047,0.13589330459282065,0.0701955943070914,-0.057886653739764274,-0.018840752431782168,-0.012121709301314041,0.037729046912447745,0.01936824033029199,-0.0006257915283364333
0.031237686086507142,-0.046582443790332065,-0.017242025232783256,0.016677590330525495,0.021753739321881477,-0.014594507531167103,0.0011864091424581722,0.03216776381372464,0.020652928761312375,-0.002520963199912323,-0.013266013449613746,0.06801614567040529,0.00479056068259531,0.04836866987180605,0.0357939423375527,-0.004236588788059526,0.039999966067621205,-0.0049497763618336155,-0.01470660628102785,0.0336128633512825,-0.0044381380935919765,-0.0515284371431315,0.004072683101865335,0.0006381291914643308,-0.022534120675709955,-0.014958176131542752,0.01946250705887467,0.02405901627405456,0.013211875487642383,0.0032812777563282136,-0.07059837533887692,-0.005580179956496349,-0.019769920267998193,0.05043405409296537,0.018504932164661772,-0.02991233429614739,0.017964727813441005,0.007592538835138259,-0.004953979891894393,-0.05039067638856354,-0.04003741122960366,0.02412862448148598,-0.006639599997584694,0.004533236277285373,-0.0018232044623394022,0.042905361560073754,0.018680629991292788,0.02647879227460121,-0.031855773666877786,-0.055207401112053245,0.04134772441595669,-0.001208315302371229,0.020405448665915017,0.02181371739865897,0.021338590736202437,0.03842574817522126,-0.006399009736720867,-0.022014526891879556,0.007938001267811773,-0.026844615448243823,0.0026223111173097986,-0.021204151465317962,-0.023181079576030137,-0.003140076829921983,-0.02627176437093193,0.008846887810864484,-0.037111230327151135,-0.06620053695794789,0.028289769477156137,0.031033539934430518,0.0034894037051927023,0.0038640787823514024,0.004273841793294882,-0.023862180845538192,-0.005666078077721793,-0.022763019610036194,-0.017244663932922937,-0.04871548725744509,0.01822421968442419,0.000593810185307366,0.020106612214752156,0.04963950672075579,0.04383256533801106,0.0076901254569074155,-0.010910525076488556,-0.04957346772146189,-0.04782432656178115,-0.0203000206896847,0.006083820214013636,-0.017907977067700115,0.03349881887038913,-0.0437179483051037,-0.004474132995689109,0.02753682796398168,0.0290134386377284,0.02215940399681884,0.08097302275332602,-0.043621783478729054,-0.04458708020859467,-0.0272435430826498
0.023749346909148334,-0.052779594168082145,-0.12016219559229,0.05042613927951743,0.011586519623598381,-0.014890954465401455,-0.0006569851852979104,-0.030884580188403107,0.027982011964418695,-0.05164236878689202,-0.004792519414559278,-0.13646796510809728,-0.047580033890700694,0.024058998406463614,-0.0466827868911219,0.00681200309225096,-0.0025314334794903854,-0.023818590870808114,0.0398401047839189,0.024345194583898742,0.07329871062792014,-0.023158534713055533,0.018694923271893107,-0.005872486735994145,-0.040304712137024454,0.03318893881228129,-0.0008132828168009357,0.04905172362001822,-0.026876680507182654,0.006798381689126407,0.07876029210560374,0.0023329741969686374,-0.027091115030045628,-0.01958965450216936,-0.032129330616866424,0.006664917710049816,0.016956813002095686,0.029650421586520734,-0.06156311732931036,-0.07050577295948462,0.04262545167509515,0.029128720100123864,0.019971694781570844,-0.0057653659837158195,0.002529139737165619,-0.01622133692685801,-0.028660233070098302,0.025379853281836645,0.024548294011802477,-0.030887242692812504,-0.003553708313503539,0.08602441008594855,0.01828839616418456,-0.004452722127266118,0.03917299412602341,0.035926443141231015,0.018786155590471726,-0.04181815649870928,-0.0008045947171671404,-0.03471973714990459,-0.05462642249107017,0.05815547223735727,0.03856804237574751,-0.05826344040765085,-0.0026816262633846616,-0.03932359336256571,0.008756245319649131,-0.02430845024318392,0.0009352860360179612,0.001334982746436844,-0.00831190301338737,-0.04099705676098195,-0.028831111420497144,0.04092347488747357,0.014180243206959,-0.006786494924281134,-0.008036040214938402,-0.05311560440974235,-0.08327937496396298,0.00787447656056122,-0.03998364729940678,-0.007992086993690983,-0.008161673321213456,0.004998958085553807,0.030902834749456282,-0.010068715210230884,0.034436922715951744,0.03689784561133526,-0.012079440394323349,-0.04490847471953563,0.01921137542838666,-0.01336920634726109,0.08264203896696523,0.017865500004957735,0.01137969414059969,-0.03722417202893806,-0.045345869084472766,0.04869930646196324,-0.044698228989557345,-0.04770241203757921
-0.030149801881424427,-0.054716588660464256,-0.0052877121024890806,-0.05785365758553496,0.07626505987662514,0.018662650090317867,0.015204263414963528,0.05971572351125296,-0.07918607475186171,-0.058829393593539954,-0.03789693029016424,0.03973960955732008,-0.058019658746937056,-0.08739511616675304,0.04267833104912877,0.02090498596247244,-0.013729012673522997,-0.012105264312432095,0.014640628852235896,0.014965973128998555,-0.020859863283038942,0.025588401067644113,0.005963766411120407,-0.018241505557860572,-0.061312008641262315,0.01953633474804086,0.05064047483300292,-0.05407048011929168,-0.043676421129201365,0.013430704840999806,0.04094424510607103,0.0025707285374502497,0.03634876458526008,0.0010060945563435978,-0.01138269113061681,0.0579167961134271,-0.010297942593195514,-0.02296391261115349,0.01340258245178014,0.030343422657260297,0.0077239655609195315,0.06766115541264202,-0.07502452419087317,0.02312384382828718,-0.005264825344643333,0.07262333423126467,0.025629512437526782,0.03325755048735666,-0.03162255500527951,-0.032699522134904256,-0.07126477791307739,-0.01212564777078462,-0.022369538298586292,0.009971318719074466,-0.0850819829624919,-0.03532292442647793,-0.03990619122684309,0.008546662033957667,0.02458148631936513,-0.04447032484557295,-0.0009413271954618867,-0.006167455911015702,0.043549672125114236,-0.03257380367064972,0.03229942063344116,0.028347309159259648,0.05695497759526308,0.10385656620882483,-0.034670295095889904,0.03687263967785985,0.021190476776846608,-0.0019144227717896,-0.01799824870450102,0.04399168437910616,-0.11688071519159096,0.01699782336667964,-0.03294846039542962,-0.017403223867382748,-0.0036242231477146636,0.05098547461949335,-0.1069342650876906,0.05903546741679084,0.025060584903316443,-0.035487053311901925,0.01052810405155239,0.03676343714947661,-0.004890955028262375,0.025565150134282358,-0.06423576958306179,-0.02747121000124687,-0.02287677540535631,-0.05384946083493765,-0.046163831131832415,0.031347574570841585,0.039190925901511395,0.07702363136633417,0.03315418220540677,-0.010778755694456955,0.05755884208373319,-0.013299547245532565
-0.0403231640536464,-0.05587594367828817,0.09998952640677944,0.03810038644867219,0.01401794771334135,0.09079248838761103,0.06557704297648648,-0.007634571609910607,0.04046234557194595,0.09257273574955235,0.007771120493014666,0.033400229311431745,-0.027203458022046142,0.020838529175751627,-0.07748069306331935,0.03668450745301295,-0.03811307785739301,-0.09313143806433721,0.03432462942478129,-0.11802091769383491,-0.018072314307427225,-0.03543309556398501,-0.00983407718553372,-0.05016148984158428,-0.02015032270059787,-0.03379920902036989,0.05982306012557478,-0.006093810063293349,-0.015562268963231918,-0.032076960979541186,0.07659616751375298,0.060459593735544846,0.07529799188014599,-0.07662378239506903,-0.0661481130014344,-0.06326732761490544,-0.029961271979757273,-0.02802098673614563,-0.09243064320375347,-0.006843565316701308,0.0059439617107353996,0.06258788633801658,0.008099105158605782,0.034858759947487265,-0.05139388676724559,-0.011774610923765194,-0.10015396306748364,-0.013726608778838665,-0.0259784794847513,-0.0466061685682989,-0.10054795709703243,-0.026663422994428962,-0.02632169408224161,0.04966826602431555,-0.010109812290618532,0.014484135824683886,0.06989761076649795,0.04839608456620103,0.024258047254842353,-0.08743712917634855,-0.016162743779693282,0.010928909818216405,-0.017772544288128855,0.05950252388052789,-0.017652120219447957,0.08165693551525548,0.060148910304414126,0.07305547981550137,-0.03867772398767638,-0.11544674788470241,0.014170754300951754,0.04370103529709839,-0.02308716378298389,-0.034005278685928994,0.07906234155235585,0.0699214560641603,0.07082457659390629,0.049574846972293654,-0.07612052929337623,0.07479648294644614,-0.04862384836152599,0.004527410791049332,-0.04902277968622805,0.02882064967201002,-0.09641865353914485,0.1410254240439284,0.03245209013054802,0.048471127604194184,0.04573269254034377,-0.0660073806993666,-0.08625406677352326,-0.06853512612645352,0.04398545217833453,-0.0020851692456164126,-0.02660171176853042,-0.03023106587091573,-0.09012507642497657,-0.04987710317224327,-0.05933778844663435,0.08463710705746519
-0.02730665137954272,0.07847265259095018,-0.09232221335000872,-0.027059233120382532,-0.013215282874466744,-0.05197078291394578,-0.03738211832680283,0.002325637265579164,0.008844297211590097,0.015977207818343435,0.03909117716447153,-0.00022790937172963936,0.02648397313797513,0.05404285741144081,-0.019182038206554407,-0.006726526470310895,-0.03206802865748062,-0.016905365268271015,0.014412298697691419,0.008478866764454081,-0.022345354681598595,-0.0009249115972683429,0.025306013259496052,-0.01337003032279227,0.0069739490937530445,0.06600259346016205,-0.007747830905208094,0.040815791107190275,0.037551217939607834,0.00014358752810429438,-0.03201228932949653,0.014356045321565598,-0.01803136622780735,-0.036463235344310174,0.04988500184760787,-0.004165717927094658,0.024947661826152913,-0.016447116596717735,0.02352411858996708,-0.034595366601521904,0.04606280778498927,-0.013808569844598051,-0.017068888103403273,0.02111635223494416,-0.013113185092720789,0.04921515703747831,-0.029246878406694023,-0.013626000094729036,0.0035977648567135844,-0.031576451332350736,0.0032453602469095337,-0.021772913239254538,0.0066810053037825974,-0.03811971982380319,0.04449793909346237,0.039440334034978736,0.011335080307449528,-0.05126192398275968,-0.00044411231704983775,0.008882608443104727,-0.005103230147649789,0.006495813075441388,-0.011656201925883108,0.008871942511155924,-0.027062637005503,0.039010270612201275,-0.005470382666345008,-0.019800224012780167,0.012033236038277821,-0.0024335838780109144,0.019603769873165866,-0.01139976843062632,0.029762847991234416,-0.0030679196374816184,-0.001592102418455814,-0.010450982195966858,0.051382154676471545,-0.01385934609112498,-0.02051017621910502,0.01531866133543678,-0.04106534370081182,0.07941809247976939,-0.014092323505859077,0.01660333486412203,0.015272209769286744,-0.019476347191405542,-0.030182666605124676,5.5054603593770145e-05,0.01197651400945748,0.032819767935451306,0.002702063916901064,0.06542995739908744,0.019721888904373555,-0.01689037058450594,-0.04735082688298007,-0.004447339247799477,0.014374146812977159,-0.0344017388666661,0.013248274834060419,-0.012194548587457166
